region_grid,province,node,Resource,technology,cluster,R_ID,COAL,GAS,NUCLEAR,HYDRO,ONWIND,OFFWIND,SOLAR,PUMPED,BATTERY,OTHER,Commit,Existing_Cap_MW,num_units,unmodified_existing_cap_mw,Cap_Size,Var_OM_Cost_per_MWh,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Min_Power,Eff_Up,Eff_Down,Ramp_Up_Percentage,Ramp_Dn_Percentage,status,start_year,retired_year
Neimenggu,Inner Mongolia,NM_WEST,Baotou Works power station Unit 2,conventional_steam_coal,1,G100000100578,1,0,0,0,0,0,0,0,0,0,1,100,1,100,100,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2001,
Neimenggu,Inner Mongolia,NM_WEST,Baotou-1 power station Unit 10,conventional_steam_coal,1,G100000113247,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
Neimenggu,Inner Mongolia,NM_WEST,Baotou-1 power station Unit 11,conventional_steam_coal,1,G100000113784,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2008,
Neimenggu,Inner Mongolia,NM_WEST,Baotou-1 power station Unit 8,conventional_steam_coal,1,G100000104264,1,0,0,0,0,0,0,0,0,0,1,125,1,125,125,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005,
Neimenggu,Inner Mongolia,NM_WEST,Baotou-1 power station Unit 9,conventional_steam_coal,1,G100000104265,1,0,0,0,0,0,0,0,0,0,1,125,1,125,125,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005,
Neimenggu,Inner Mongolia,NM_WEST,Baotou-2 power station Unit 10,conventional_steam_coal,1,G100000104267,1,0,0,0,0,0,0,0,0,0,1,200,1,200,200,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2004,
Neimenggu,Inner Mongolia,NM_WEST,Baotou-2 power station Unit 11,conventional_steam_coal,1,G100000104268,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2006,
Neimenggu,Inner Mongolia,NM_WEST,Baotou-2 power station Unit 12,conventional_steam_coal,1,G100000104269,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
Neimenggu,Inner Mongolia,NM_WEST,Baotou-2 power station Unit 9,conventional_steam_coal,1,G100000104266,1,0,0,0,0,0,0,0,0,0,1,200,1,200,200,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2004,
Neimenggu,Inner Mongolia,NM_WEST,Baotou-3 power station Unit 5,conventional_steam_coal,1,G100000104275,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
Neimenggu,Inner Mongolia,NM_WEST,Baotou-3 power station Unit 6,conventional_steam_coal,1,G100000104276,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
NorthwestChina,Shaanxi,Shaanxi,Baqiao power station Phase V Unit 2-1,conventional_steam_coal,1,G100000100579,1,0,0,0,0,0,0,0,0,0,1,125,1,125,125,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2003,
NorthwestChina,Shaanxi,Shaanxi,Baqiao power station Phase V Unit 2-2,conventional_steam_coal,1,G100000100580,1,0,0,0,0,0,0,0,0,0,1,125,1,125,125,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2003,
NorthwestChina,Shaanxi,Shaanxi,Baqiao power station Phase VI Unit 2-3,conventional_steam_coal,1,G100000100581,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2008,
NorthwestChina,Shaanxi,Shaanxi,Baqiao power station Phase VI Unit 2-4,conventional_steam_coal,1,G100000100582,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2008,
Neimenggu,Inner Mongolia,NM_WEST,Bayanhaote Cogen power station Unit 1,conventional_steam_coal,1,G100000100670,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2016,
Neimenggu,Inner Mongolia,NM_WEST,Bayanhaote Cogen power station Unit 2,conventional_steam_coal,1,G100000100671,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2017,
Neimenggu,Inner Mongolia,NM_EAST,Bayanhua Jinshan power station Phase I Unit 1,conventional_steam_coal,1,G100000100672,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2010,
Neimenggu,Inner Mongolia,NM_EAST,Bayanhua Jinshan power station Phase I Unit 2,conventional_steam_coal,1,G100000100673,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2010,
NorthChina,Shandong,Shandong,Bayi Zaozhuang power station Unit 3,conventional_steam_coal,1,G100000100676,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2018,
NortheastChina,Heilongjiang,Heilongjiang,Bei'an power station Unit 1,conventional_steam_coal,1,G100000100693,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1997,
NortheastChina,Heilongjiang,Heilongjiang,Bei'an power station Unit 2,conventional_steam_coal,1,G100000100694,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1997,
SouthernGrid,Guangxi,Guangxi,Beihai Bebuwan power station Phase I Unit 1,conventional_steam_coal,1,G100000100697,1,0,0,0,0,0,0,0,0,0,1,320,1,320,320,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2004,
SouthernGrid,Guangxi,Guangxi,Beihai Bebuwan power station Phase I Unit 2,conventional_steam_coal,1,G100000100698,1,0,0,0,0,0,0,0,0,0,1,320,1,320,320,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005,
SouthernGrid,Guangxi,Guangxi,Beihai Bebuwan power station Phase II Unit 3,supercritical_coal,1,G100000111992,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2024,
SouthernGrid,Guangxi,Guangxi,Beihai Bebuwan power station Phase II Unit 4,supercritical_coal,1,G100000111993,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2024,
SouthernGrid,Guangxi,Guangxi,Beihai Mill power station Unit 1,conventional_steam_coal,1,G100000100699,1,0,0,0,0,0,0,0,0,0,1,70,1,70,70,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2018,
SouthernGrid,Guangxi,Guangxi,Beihai Mill power station Unit 2,conventional_steam_coal,1,G100000113928,1,0,0,0,0,0,0,0,0,0,1,70,1,70,70,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2018,
NorthChina,Shandong,Shandong,Beihai New Area Heating power station Phase I Unit 1,conventional_steam_coal,1,G100000110798,1,0,0,0,0,0,0,0,0,0,1,60,1,60,60,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2012,
NorthChina,Shandong,Shandong,Beihai New Area Heating power station Phase I Unit 2,conventional_steam_coal,1,G100000110799,1,0,0,0,0,0,0,0,0,0,1,60,1,60,60,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2012,
NorthChina,Shandong,Shandong,Beihai New Area Heating power station Phase I Unit 3,conventional_steam_coal,1,G100000110800,1,0,0,0,0,0,0,0,0,0,1,60,1,60,60,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2012,
NorthChina,Shandong,Shandong,Beihai New Area Heating power station Phase I Unit 4,conventional_steam_coal,1,G100000110801,1,0,0,0,0,0,0,0,0,0,1,60,1,60,60,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2012,
NorthChina,Shandong,Shandong,Beihai New Area Heating power station Phase II Unit 5,conventional_steam_coal,1,G100000110802,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2015,
NorthChina,Shandong,Shandong,Beihai New Area Heating power station Phase II Unit 6,conventional_steam_coal,1,G100000110803,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2015,
NorthChina,Shandong,Shandong,Beihai New Area Heating power station Phase II Unit 7,conventional_steam_coal,1,G100000110804,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2015,
NorthChina,Shandong,Shandong,Beihai New Area Heating power station Phase II Unit 8,conventional_steam_coal,1,G100000110805,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2015,
SouthernGrid,Guangxi,Guangxi,Beihai power station Phase I Unit 1,ultra_supercritical_coal,1,G100000103166,1,0,0,0,0,0,0,0,0,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2022,
SouthernGrid,Guangxi,Guangxi,Beihai power station Phase I Unit 2,ultra_supercritical_coal,1,G100000103167,1,0,0,0,0,0,0,0,0,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2022,
Neimenggu,Inner Mongolia,NM_EAST,Beijing Energy Wujianfang power station Unit 1,ultra_supercritical_coal,1,G100000100700,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2018,
Neimenggu,Inner Mongolia,NM_EAST,Beijing Energy Wujianfang power station Unit 2,ultra_supercritical_coal,1,G100000100701,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2019,
EastChina,Zhejiang,Zhejiang,Beilun power station Phase I Unit 1,conventional_steam_coal,1,G100000100706,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1991,
EastChina,Zhejiang,Zhejiang,Beilun power station Phase I Unit 2,conventional_steam_coal,1,G100000100707,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1994,
EastChina,Zhejiang,Zhejiang,Beilun power station Phase II Unit 3,conventional_steam_coal,1,G100000100708,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2000,
EastChina,Zhejiang,Zhejiang,Beilun power station Phase II Unit 4,conventional_steam_coal,1,G100000100709,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2000,
EastChina,Zhejiang,Zhejiang,Beilun power station Phase II Unit 5,conventional_steam_coal,1,G100000100710,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2000,
EastChina,Zhejiang,Zhejiang,Beilun power station Phase III Unit 6,ultra_supercritical_coal,1,G100000100711,1,0,0,0,0,0,0,0,0,0,1,1050,1,1050,1050,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2008,
EastChina,Zhejiang,Zhejiang,Beilun power station Phase III Unit 7,ultra_supercritical_coal,1,G100000100712,1,0,0,0,0,0,0,0,0,0,1,1050,1,1050,1050,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2009,
NorthwestChina,Xinjiang,Xinjiang,Beitun Cogen power station Phase I Unit 1,conventional_steam_coal,1,G100000103269,1,0,0,0,0,0,0,0,0,0,1,135,1,135,135,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2016,
NorthwestChina,Xinjiang,Xinjiang,Beitun Cogen power station Phase I Unit 2,conventional_steam_coal,1,G100000103270,1,0,0,0,0,0,0,0,0,0,1,135,1,135,135,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2016,
EastChina,Anhui,Anhui,Bengbu Tushan cogen power station Unit 6,conventional_steam_coal,1,G100000113113,1,0,0,0,0,0,0,0,0,0,1,60,1,60,60,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2006,
NortheastChina,Liaoning,Liaoning,Benxi Cogen power station Unit 1,supercritical_coal,1,G100000100758,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2018,
NortheastChina,Liaoning,Liaoning,Benxi Cogen power station Unit 2,supercritical_coal,1,G100000100759,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2018,
NortheastChina,Liaoning,Liaoning,Benxi Steel & Iron power station Unit 10,supercritical_coal,1,G100000113533,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2017,
NortheastChina,Liaoning,Liaoning,Benxi Steel & Iron power station Unit 11,supercritical_coal,1,G100000113056,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2017,
NortheastChina,Liaoning,Liaoning,Benxi Steel & Iron power station Unit 12,supercritical_coal,1,G100000113057,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2017,
NortheastChina,Liaoning,Liaoning,Benxi Steel & Iron power station Unit 9,supercritical_coal,1,G100000113532,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2017,
SouthernGrid,Guizhou,Guizhou,Bijie Cogen power station Phase I Unit 1,conventional_steam_coal,1,G100000100863,1,0,0,0,0,0,0,0,0,0,1,150,1,150,150,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2009,
SouthernGrid,Guizhou,Guizhou,Bijie Cogen power station Phase I Unit 2,conventional_steam_coal,1,G100000100864,1,0,0,0,0,0,0,0,0,0,1,150,1,150,150,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2009,
NorthwestChina,Shaanxi,Shaanxi,Binchang power station Phase I Unit 1,supercritical_coal,1,G100000102015,1,0,0,0,0,0,0,0,0,0,1,630,1,630,630,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2009,
NorthwestChina,Shaanxi,Shaanxi,Binchang power station Phase I Unit 2,supercritical_coal,1,G100000102016,1,0,0,0,0,0,0,0,0,0,1,630,1,630,630,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2009,
NorthChina,Shandong,Shandong,Binzhou Beihai Xinhe New Materials Co. captive cogen power station Unit 1,conventional_steam_coal,1,G100001055288,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2012,
NorthChina,Shandong,Shandong,Binzhou Beihai Xinhe New Materials Co. captive cogen power station Unit 2,conventional_steam_coal,1,G100001055289,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2013,
NorthChina,Shandong,Shandong,Binzhou Beihai Xinhe New Materials Co. captive cogen power station Unit 3,conventional_steam_coal,1,G100001055290,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2013,
NorthChina,Shandong,Shandong,Binzhou Beihai Xinhe New Materials Co. captive cogen power station Unit 4,conventional_steam_coal,1,G100001055291,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2013,
NorthChina,Shandong,Shandong,Binzhou Boxing power station Phase I Unit 1,ultra_supercritical_coal,1,G100000100893,1,0,0,0,0,0,0,0,0,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2024,
NorthChina,Shandong,Shandong,Binzhou Boxing power station Phase I Unit 2,ultra_supercritical_coal,1,G100000100894,1,0,0,0,0,0,0,0,0,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2024,
NorthChina,Shandong,Shandong,Binzhou Huihong New Materials Co. Zhanhua Binhai Public Heating power station Unit 1,conventional_steam_coal,1,G100001055316,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2015,
NorthChina,Shandong,Shandong,Binzhou Huihong New Materials Co. Zhanhua Binhai Public Heating power station Unit 2,conventional_steam_coal,1,G100001055317,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2015,
NorthChina,Shandong,Shandong,Binzhou Huihong New Materials Co. Zhanhua Binhai Public Heating power station Unit 3,conventional_steam_coal,1,G100001055318,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2015,
NorthChina,Shandong,Shandong,Binzhou Huihong New Materials Co. Zhanhua Binhai Public Heating power station Unit 4,conventional_steam_coal,1,G100001055320,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2015,
NorthwestChina,Xinjiang,Xinjiang,Bole Cogen power station Unit 1,supercritical_coal,1,G100000101001,1,0,0,0,0,0,0,0,0,0,1,150,1,150,150,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2017,
NorthwestChina,Xinjiang,Xinjiang,Bole Cogen power station Unit 2,supercritical_coal,1,G100000101002,1,0,0,0,0,0,0,0,0,0,1,150,1,150,150,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2016,
Neimenggu,Inner Mongolia,NM_WEST,Bulian power station Phase I Unit 1,ultra_supercritical_coal,1,G100000101104,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2013,
Neimenggu,Inner Mongolia,NM_WEST,Bulian power station Phase I Unit 2,ultra_supercritical_coal,1,G100000101105,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2013,
NorthChina,Hebei,HEBEI_SOUTH,Cangzhou Bohai power station Unit 1,conventional_steam_coal,1,G100000101190,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2015,
NorthChina,Hebei,HEBEI_SOUTH,Cangzhou Bohai power station Unit 2,conventional_steam_coal,1,G100000101191,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2015,
NorthChina,Hebei,HEBEI_SOUTH,Cangzhou power station Unit 1,conventional_steam_coal,1,G100000101192,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
NorthChina,Hebei,HEBEI_SOUTH,Cangzhou power station Unit 2,conventional_steam_coal,1,G100000101193,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
NorthChina,Hebei,HEBEI_SOUTH,Cangzhou Yundong Cogen power station Unit 1,supercritical_coal,1,G100000112857,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2020,
NorthChina,Hebei,HEBEI_SOUTH,Cangzhou Yundong Cogen power station Unit 2,supercritical_coal,1,G100000112858,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2020,
NorthChina,Hebei,HEBEI_NORTH,Caofeidian Works power station Unit 1,conventional_steam_coal,1,G100000101201,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2009,
NorthChina,Hebei,HEBEI_NORTH,Caofeidian Works power station Unit 2,conventional_steam_coal,1,G100000101202,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2009,
SouthernGrid,Guangxi,Guangxi,CEEC Chongzuo power station Unit 1,ultra_supercritical_coal,1,G100000115091,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2025,
SouthernGrid,Guangxi,Guangxi,CEEC Chongzuo power station Unit 2,ultra_supercritical_coal,1,G100000115092,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2025,
NorthChina,Shandong,Shandong,CHALCO Shandong Branch Power Station Unit 6,conventional_steam_coal,1,G100000112895,1,0,0,0,0,0,0,0,0,0,1,58,1,58,58,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2015,
NorthChina,Shandong,Shandong,CHALCO Shandong Branch Power Station Unit 7,conventional_steam_coal,1,G100000112896,1,0,0,0,0,0,0,0,0,0,1,58,1,58,58,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2015,
NortheastChina,Jilin,Jilin,Changchun Southeast power station Unit 1,supercritical_coal,1,G100000101312,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2018,
NortheastChina,Jilin,Jilin,Changchun Southeast power station Unit 2,supercritical_coal,1,G100000101313,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2018,
NortheastChina,Jilin,Jilin,Changchun-2 power station Unit 1,conventional_steam_coal,1,G100000101314,1,0,0,0,0,0,0,0,0,0,1,220,1,220,220,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1991,
NortheastChina,Jilin,Jilin,Changchun-2 power station Unit 2,conventional_steam_coal,1,G100000101315,1,0,0,0,0,0,0,0,0,0,1,220,1,220,220,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1992,
NortheastChina,Jilin,Jilin,Changchun-2 power station Unit 3,conventional_steam_coal,1,G100000101316,1,0,0,0,0,0,0,0,0,0,1,220,1,220,220,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005,
NortheastChina,Jilin,Jilin,Changchun-2 power station Unit 4,conventional_steam_coal,1,G100000101317,1,0,0,0,0,0,0,0,0,0,1,220,1,220,220,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005,
NortheastChina,Jilin,Jilin,Changchun-2 power station Unit 5,conventional_steam_coal,1,G100000101318,1,0,0,0,0,0,0,0,0,0,1,220,1,220,220,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
NortheastChina,Jilin,Jilin,Changchun-2 power station Unit 6,conventional_steam_coal,1,G100000101319,1,0,0,0,0,0,0,0,0,0,1,220,1,220,220,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
NortheastChina,Jilin,Jilin,Changchun-3 power station Unit 1,conventional_steam_coal,1,G100000101320,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2009,
NortheastChina,Jilin,Jilin,Changchun-3 power station Unit 2,conventional_steam_coal,1,G100000101321,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2009,
NortheastChina,Jilin,Jilin,Changchun-3 power station Unit 3,conventional_steam_coal,1,G100000101322,1,0,0,0,0,0,0,0,0,0,1,80,1,80,80,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2018,
NortheastChina,Jilin,Jilin,Changchun-3 power station Unit 4,conventional_steam_coal,1,G100000101323,1,0,0,0,0,0,0,0,0,0,1,80,1,80,80,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2018,
MiddleChina,Hunan,Hunan,Changde power station Unit 1,ultra_supercritical_coal,1,G100000104007,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2015,
MiddleChina,Hunan,Hunan,Changde power station Unit 2,ultra_supercritical_coal,1,G100000104008,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2015,
NorthwestChina,Xinjiang,Xinjiang,Changji Fukang power station Phase I Unit 1,conventional_steam_coal,1,G100000101329,1,0,0,0,0,0,0,0,0,0,1,135,1,135,135,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2010,
NorthwestChina,Xinjiang,Xinjiang,Changji Fukang power station Phase I Unit 2,conventional_steam_coal,1,G100000101330,1,0,0,0,0,0,0,0,0,0,1,135,1,135,135,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2011,
NorthChina,Shandong,Shandong,Changle Shengshi power station Unit 5,conventional_steam_coal,1,G100000114940,1,0,0,0,0,0,0,0,0,0,1,30,1,30,30,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2009,
NorthChina,Shandong,Shandong,Changle Shengshi power station Unit 6,conventional_steam_coal,1,G100000114941,1,0,0,0,0,0,0,0,0,0,1,30,1,30,30,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2010,
NorthChina,Shandong,Shandong,Changle Shengshi power station Unit 7,conventional_steam_coal,1,G100000114029,1,0,0,0,0,0,0,0,0,0,1,30,1,30,30,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2019,
